label,region,hemi,view,x,y,.group,subgroup,.feature_id,value,fill_hex
lh_fusiform,fusiform,left,medial,1062.364792,25.684252,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,1058.380381,26.694792,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,1052.339719,29.195305,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,1028.599982,43.754998,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,987.161171,70.37387,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,965.101622,83.949376,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,962.421333,84.481516,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,959.361397,84.361939,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,955.921813,83.590647,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,946.275111,84.807403,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,930.42129,88.012205,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,921.529488,89.059154,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,919.599703,87.948248,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,916.160428,87.751384,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,911.211661,88.468563,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,906.847503,88.392934,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,903.067953,87.5245,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,882.84601,89.458267,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,846.181672,94.194236,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,827.313369,96.090311,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,826.241099,95.146493,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,826.033854,94.153246,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,826.691633,93.110572,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,830.931,91.020527,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,838.751952,87.883111,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,859.093553,82.414865,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,891.955801,74.615789,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,916.241852,68.43644,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,931.951707,63.876816,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,965.266808,52.61041,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,1016.187155,34.637222,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,1051.950573,21.5483,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,1072.557063,13.343643,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,1089.682993,7.55016,1,1,17,0.971937901363,#B50A2B
lh_fusiform,fusiform,left,medial,1103.328361,4.167851,1,1,17,0.971937901363,#B50A2B
lh_inferiortemporal,inferior temporal,left,medial,991.827063,43.641356,1,1,20,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,991.630916,43.704984,1,1,20,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,991.501028,43.638724,1,1,20,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,991.4374,43.442576,1,1,20,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,991.535474,43.410762,1,1,20,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,991.795249,43.543282,1,1,20,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,996.827063,41.641356,2,1,31,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,996.630916,41.704984,2,1,31,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,996.501028,41.638724,2,1,31,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,996.4374,41.442576,2,1,31,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,996.535474,41.410762,2,1,31,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,996.795249,41.543282,2,1,31,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,999.827063,40.641356,3,1,32,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,999.630916,40.704984,3,1,32,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,999.501028,40.638724,3,1,32,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,999.4374,40.442576,3,1,32,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,999.535474,40.410762,3,1,32,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,999.795249,40.543282,3,1,32,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1002.827063,39.641356,4,1,33,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1002.630916,39.704984,4,1,33,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1002.501028,39.638724,4,1,33,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1002.4374,39.442576,4,1,33,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1002.535474,39.410762,4,1,33,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1002.795249,39.543282,4,1,33,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1004.827063,38.641356,5,1,34,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1004.630916,38.704984,5,1,34,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1004.501028,38.638724,5,1,34,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1004.4374,38.442576,5,1,34,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1004.535474,38.410762,5,1,34,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1004.795249,38.543282,5,1,34,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1007.827063,37.641356,6,1,35,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1007.630916,37.704984,6,1,35,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1007.501028,37.638724,6,1,35,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1007.4374,37.442576,6,1,35,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1007.535474,37.410762,6,1,35,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1007.795249,37.543282,6,1,35,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1010.451925,36.550439,7,1,36,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1009.843918,36.518756,7,1,36,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1009.588175,36.449221,7,1,36,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1009.684696,36.341834,7,1,36,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1009.9887,36.357675,7,1,36,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1010.500186,36.496745,7,1,36,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1013.723121,35.511284,8,1,37,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1013.587745,35.631593,8,1,37,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1013.34271,35.584385,8,1,37,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1012.988014,35.369659,8,1,37,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1013.055702,35.309505,8,1,37,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1013.545773,35.403921,8,1,37,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1016.723121,34.511284,9,1,38,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1016.587745,34.631593,9,1,38,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1016.34271,34.584385,9,1,38,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1015.988014,34.369659,9,1,38,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1016.055702,34.309505,9,1,38,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1016.545773,34.403921,9,1,38,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1019.147975,33.494603,10,1,21,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1018.182749,33.494603,10,1,21,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1017.777689,33.445856,10,1,21,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1017.932796,33.348362,10,1,21,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1018.415409,33.348362,10,1,21,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1019.225528,33.445856,10,1,21,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1021.451925,32.550439,11,1,22,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1020.843918,32.518756,11,1,22,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1020.588175,32.449221,11,1,22,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1020.684696,32.341834,11,1,22,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1020.9887,32.357675,11,1,22,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1021.500186,32.496745,11,1,22,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1024.147975,31.494603,12,1,23,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1023.182749,31.494603,12,1,23,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1022.777689,31.445856,12,1,23,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1022.932796,31.348362,12,1,23,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1023.415409,31.348362,12,1,23,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1024.225528,31.445856,12,1,23,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1033.907437,27.467685,13,1,24,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1050.423287,21.486359,13,1,24,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1051.642802,21.30339,13,1,24,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1037.565984,26.918778,13,1,24,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1029.308059,29.909442,13,1,24,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1026.869028,30.27538,13,1,24,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1060.723121,17.511284,14,1,25,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1060.587745,17.631593,14,1,25,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1060.34271,17.584385,14,1,25,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1059.988014,17.369659,14,1,25,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1060.055702,17.309505,14,1,25,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1060.545773,17.403921,14,1,25,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1063.147975,16.494603,15,1,26,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1062.182749,16.494603,15,1,26,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1061.777689,16.445856,15,1,26,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1061.932796,16.348362,15,1,26,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1062.415409,16.348362,15,1,26,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1063.225528,16.445856,15,1,26,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1065.451925,15.550439,16,1,27,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1064.843918,15.518756,16,1,27,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1064.588175,15.449221,16,1,27,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1064.684696,15.341834,16,1,27,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1064.9887,15.357675,16,1,27,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1065.500186,15.496745,16,1,27,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1068.451925,14.550439,17,1,28,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1067.843918,14.518756,17,1,28,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1067.588175,14.449221,17,1,28,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1067.684696,14.341834,17,1,28,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1067.9887,14.357675,17,1,28,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1068.500186,14.496745,17,1,28,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1071.723121,13.511284,18,1,29,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1071.587745,13.631593,18,1,29,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1071.34271,13.584385,18,1,29,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1070.988014,13.369659,18,1,29,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1071.055702,13.309505,18,1,29,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1071.545773,13.403921,18,1,29,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1073.871643,12.373881,19,1,30,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1073.871643,12.580163,19,1,30,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1073.768502,12.580163,19,1,30,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1073.562221,12.373881,19,1,30,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1073.562221,12.270741,19,1,30,0.995407957752,#B40527
lh_inferiortemporal,inferior temporal,left,medial,1073.768502,12.270741,19,1,30,0.995407957752,#B40527
lh_isthmuscingulate,isthmus cingulate,left,medial,951.246069,134.361189,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,952.947009,134.341992,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,955.921827,135.421822,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,960.170525,137.60068,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,961.867045,140.123522,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,961.011388,142.990347,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,962.150181,145.506872,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,965.283425,147.673095,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,965.16295,153.580508,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,961.788757,163.229109,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,957.777908,168.626432,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,953.130404,169.772475,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,950.239539,172.118603,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,949.105314,175.664816,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,950.347061,178.701471,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,953.96478,181.228571,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,955.220538,185.51125,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,954.114335,191.549507,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,955.297115,195.901394,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,958.768879,198.566909,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,960.544411,201.627586,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,960.623712,205.083426,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,962.436277,208.458113,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,965.982108,211.751649,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,967.20196,216.621088,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,966.095833,223.06643,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,969.719017,229.577216,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,978.071512,236.153445,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,991.624571,245.657752,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,1010.378191,258.090137,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,1018.034101,269.31354,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,1014.592299,279.327961,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,1010.107209,284.593523,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,1004.578829,285.110225,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,1000.950024,286.686848,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,999.220794,289.323391,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,989.191583,290.896196,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,970.862391,291.405261,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,956.781351,288.073356,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,946.948463,280.900482,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,942.215285,275.616554,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,942.581817,272.221575,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,940.930174,268.898655,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,937.260357,265.647794,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,936.018144,260.888099,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,937.203535,254.61957,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,936.173902,249.752809,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,932.929244,246.287818,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,932.175052,239.76916,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,933.911327,230.196836,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,932.978509,223.926156,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,929.376598,220.957121,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,927.8348,217.875925,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,928.353115,214.682568,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,925.684845,210.354302,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,919.82999,204.891126,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,916.846517,200.667049,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,916.734427,197.682072,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,915.393412,195.012507,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,912.823474,192.658356,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,912.558448,185.989206,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,914.598332,175.005055,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,917.587275,168.8038,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,921.525278,167.385443,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,924.562956,164.355572,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,926.700309,159.714187,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,929.925798,156.843706,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,934.239421,155.744127,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,938.718218,150.666499,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,943.362189,141.610821,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,946.86203,136.404934,1,1,40,0.909297426826,#B81837
lh_isthmuscingulate,isthmus cingulate,left,medial,949.217743,135.048836,1,1,40,0.909297426826,#B81837
lh_lateraloccipital,lateral occipital,left,medial,777.467568,218.846031,1,1,42,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,777.590787,218.514833,1,1,42,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,777.720489,218.497529,1,1,42,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,777.856674,218.794119,1,1,42,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,777.795064,218.959718,1,1,42,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,777.53566,218.994326,1,1,42,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,834.524098,90.317484,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,830.203781,91.893504,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,828.098071,93.234264,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,828.206968,94.339765,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,822.980814,97.7864,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,812.41961,103.574169,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,805.455466,106.964347,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,802.088382,107.956933,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,799.058614,109.708495,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,796.366163,112.219034,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,792.994043,114.413934,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,788.942254,116.293195,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,785.344204,120.544912,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,782.199894,127.169085,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,777.140426,133.885022,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,770.1658,140.692725,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,766.572778,147.31034,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,766.36136,153.737868,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,766.962722,160.541922,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,768.376866,167.722501,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,768.644523,174.648624,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,767.765692,181.320289,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,768.190954,186.81473,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,769.920309,191.131948,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,770.714844,194.359805,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,770.574561,196.498301,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,771.600844,200.082063,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,773.793696,205.111089,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,775.308521,210.09737,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,776.145321,215.040905,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,773.551417,211.032497,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,767.526809,198.072147,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,763.221264,186.662984,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,760.634781,176.805008,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,759.07766,167.077337,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,758.5499,157.47997,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,759.624756,147.528343,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,762.302227,137.222456,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,765.280899,129.417396,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,768.56077,124.113164,2,1,43,0.827660352126,#BB2946
lh_lateraloccipital,lateral occipital,left,medial,774.527917,117.683355,2,1,43,0.827660352126,#BB2946
